ensembl_gene_id	Gene	log2FC	padj	gene_biotype
ENSG00000159433	STARD9	 1.00e+00	1.72e-03	protein_coding
ENSG00000171119	NRTN	-1.24e-01	9.05e-01	protein_coding
ENSG00000080603	SRCAP	 2.35e-01	8.45e-01	protein_coding
ENSG00000117724	CENPF	 1.15e+00	5.62e-05	protein_coding
ENSG00000114416	FXR1	 1.98e-01	9.07e-01	protein_coding
ENSG00000181523	SGSH	 3.49e-01	2.96e-01	protein_coding
ENSG00000145246	ATP10D	 2.77e-02	9.91e-01	protein_coding
ENSG00000025770	NCAPH2	 5.03e-02	9.79e-01	protein_coding
ENSG00000081181	ARG2	-3.54e-01	3.83e-01	protein_coding
ENSG00000109062	SLC9A3R1	 3.30e-02	9.85e-01	protein_coding
ENSG00000092470	WDR76	-4.48e-02	9.79e-01	protein_coding
ENSG00000119231	SENP5	-5.63e-02	9.78e-01	protein_coding
ENSG00000144580	CNOT9	 1.51e-02	9.93e-01	protein_coding
ENSG00000177989	ODF3B	 3.70e-01	5.86e-01	protein_coding
ENSG00000188636	RTL6	-1.45e-02	9.90e-01	protein_coding
ENSG00000142347	MYO1F	-4.14e-01	4.12e-01	protein_coding
ENSG00000163608	NEPRO	 1.16e-01	9.56e-01	protein_coding
ENSG00000164953	TMEM67	 3.70e-01	6.61e-01	protein_coding
ENSG00000272821	U62317.2	-8.04e-02	9.63e-01	lncRNA
ENSG00000072042	RDH11	-9.23e-02	9.29e-01	protein_coding
ENSG00000177885	GRB2	-1.77e-01	8.80e-01	protein_coding
ENSG00000089060	SLC8B1	 4.09e-01	1.23e-01	protein_coding
ENSG00000104760	FGL1	 8.49e-02	9.71e-01	protein_coding
ENSG00000185344	ATP6V0A2	 3.22e-01	3.10e-01	protein_coding
ENSG00000155957	TMBIM4	-3.25e-01	7.32e-01	protein_coding
ENSG00000100568	VTI1B	-1.92e-01	7.37e-01	protein_coding
ENSG00000265992	ESRG	 1.62e-01	9.35e-01	lncRNA
ENSG00000130158	DOCK6	-4.36e-01	4.69e-01	protein_coding
ENSG00000100083	GGA1	 2.16e-01	4.87e-01	protein_coding
ENSG00000268350	FAM156A	-3.17e-02	9.90e-01	protein_coding
ENSG00000054965	FAM168A	 2.34e-02	9.90e-01	protein_coding
ENSG00000156873	PHKG2	-5.85e-02	9.69e-01	protein_coding
ENSG00000139233	LLPH	 9.46e-02	9.70e-01	protein_coding
ENSG00000151176	PLBD2	 1.05e-01	9.44e-01	protein_coding
ENSG00000258711	AL358334.2	 1.79e-02	9.93e-01	lncRNA
ENSG00000145388	METTL14	 7.87e-01	1.07e-01	protein_coding
ENSG00000095637	SORBS1	 1.14e-01	9.48e-01	protein_coding
ENSG00000174928	C3orf33	 1.56e-01	9.34e-01	protein_coding
ENSG00000214765	SEPT7P2	-1.97e-01	8.99e-01	transcribed_unprocessed_pseudogene
ENSG00000103549	RNF40	 2.11e-01	8.01e-01	protein_coding
ENSG00000169359	SLC33A1	 1.56e-01	8.51e-01	protein_coding
ENSG00000171604	CXXC5	 1.66e-01	9.24e-01	protein_coding
ENSG00000138375	SMARCAL1	 2.29e-01	5.17e-01	protein_coding
ENSG00000129757	CDKN1C	-5.96e-02	9.71e-01	protein_coding
ENSG00000115419	GLS	-4.40e-02	9.83e-01	protein_coding
ENSG00000205978	NYNRIN	-3.84e-01	6.09e-01	protein_coding
ENSG00000103522	IL21R	-1.66e-01	9.29e-01	protein_coding
ENSG00000260260	SNHG19	-5.75e-01	1.54e-01	lncRNA
ENSG00000110042	DTX4	 3.48e-01	2.67e-01	protein_coding
ENSG00000102984	ZNF821	-1.30e-01	9.17e-01	protein_coding
ENSG00000163607	GTPBP8	-1.32e-01	9.27e-01	protein_coding
ENSG00000153944	MSI2	 1.39e-01	7.84e-01	protein_coding
ENSG00000178234	GALNT11	-8.75e-02	9.40e-01	protein_coding
ENSG00000102125	TAZ	 1.51e-01	8.91e-01	protein_coding
ENSG00000257512	AC124947.2	-3.32e-01	7.31e-01	transcribed_processed_pseudogene
ENSG00000148803	FUOM	-6.57e-01	5.91e-02	protein_coding
ENSG00000162688	AGL	-2.64e-01	8.21e-01	protein_coding
ENSG00000064012	CASP8	 2.41e-02	9.83e-01	protein_coding
ENSG00000132434	LANCL2	-2.75e-02	9.90e-01	protein_coding
ENSG00000129244	ATP1B2	 3.19e-02	9.90e-01	protein_coding
ENSG00000169598	DFFB	 2.74e-01	7.43e-01	protein_coding
ENSG00000100441	KHNYN	 3.29e-01	4.39e-01	protein_coding
ENSG00000161016	RPL8	-4.98e-01	5.37e-03	protein_coding
ENSG00000141562	NARF	-6.53e-02	9.72e-01	protein_coding
ENSG00000139899	CBLN3	-2.24e-01	8.20e-01	protein_coding
ENSG00000117143	UAP1	 5.75e-01	3.61e-01	protein_coding
ENSG00000172840	PDP2	-6.33e-03	9.94e-01	protein_coding
ENSG00000224470	ATXN1L	-2.20e-03	9.98e-01	protein_coding
ENSG00000139289	PHLDA1	-1.12e-01	9.43e-01	protein_coding
ENSG00000197756	RPL37A	-1.11e+00	2.52e-05	protein_coding
ENSG00000089157	RPLP0	-6.58e-01	8.42e-05	protein_coding
ENSG00000196659	TTC30B	-5.55e-02	9.79e-01	protein_coding
ENSG00000100445	SDR39U1	-1.81e-01	8.08e-01	protein_coding
ENSG00000076984	MAP2K7	-6.32e-02	9.43e-01	protein_coding
ENSG00000261840	AC093249.6	-5.49e-01	2.71e-01	lncRNA
ENSG00000280211	AC106886.4	 4.70e-01	5.45e-01	TEC
ENSG00000114993	RTKN	 1.18e-01	8.93e-01	protein_coding
ENSG00000163728	TTC14	 1.61e+00	3.23e-07	protein_coding
ENSG00000119242	CCDC92	-4.22e-02	9.80e-01	protein_coding
ENSG00000282034	AC106886.5	-1.52e-01	9.23e-01	protein_coding
ENSG00000196118	CCDC189	 1.79e-01	8.70e-01	protein_coding
ENSG00000135094	SDS	-2.61e-02	9.90e-01	protein_coding
ENSG00000280734	LINC01232	-2.76e-01	5.97e-01	lncRNA
ENSG00000125304	TM9SF2	-1.19e-01	8.53e-01	protein_coding
ENSG00000164294	GPX8	-3.81e-02	9.82e-01	protein_coding
ENSG00000127884	ECHS1	-2.60e-01	6.32e-01	protein_coding
ENSG00000018510	AGPS	 1.69e-01	9.24e-01	protein_coding
ENSG00000110628	SLC22A18	-1.15e-01	8.01e-01	protein_coding
ENSG00000173598	NUDT4	-1.59e-01	7.91e-01	protein_coding
ENSG00000143207	COP1	-8.33e-02	9.17e-01	protein_coding
ENSG00000100865	CINP	-2.25e-01	8.02e-01	protein_coding
ENSG00000214776	AC092821.1	 4.52e-01	5.55e-01	transcribed_unprocessed_pseudogene
ENSG00000260001	TGFBR3L	 6.08e-02	9.74e-01	protein_coding
ENSG00000197557	TTC30A	-3.65e-02	9.88e-01	protein_coding
ENSG00000131653	TRAF7	 4.01e-02	9.79e-01	protein_coding
ENSG00000103226	NOMO3	 1.85e-01	8.97e-01	protein_coding
ENSG00000139410	SDSL	-7.42e-02	9.71e-01	protein_coding
ENSG00000256594	AC010186.2	-2.28e-03	9.99e-01	transcribed_unprocessed_pseudogene
ENSG00000095370	SH2D3C	-1.56e-01	9.36e-01	protein_coding
ENSG00000177889	UBE2N	-3.35e-01	5.51e-01	protein_coding
ENSG00000249550	LINC01234	-3.60e-01	2.48e-01	lncRNA
ENSG00000100577	GSTZ1	-3.26e-01	4.71e-01	protein_coding
ENSG00000205937	RNPS1	-8.14e-02	9.52e-01	protein_coding
ENSG00000054118	THRAP3	 1.49e-01	9.35e-01	protein_coding
ENSG00000022976	ZNF839	-1.65e-03	9.98e-01	protein_coding
ENSG00000133422	MORC2	-6.63e-02	9.43e-01	protein_coding
ENSG00000197119	SLC25A29	-4.55e-02	9.77e-01	protein_coding
ENSG00000163832	ELP6	-2.33e-01	8.10e-01	protein_coding
ENSG00000115556	PLCD4	 1.67e-01	8.87e-01	protein_coding
ENSG00000122965	RBM19	 5.72e-01	3.53e-03	protein_coding
ENSG00000127311	HELB	-1.82e-01	9.21e-01	protein_coding
ENSG00000091651	ORC6	-1.72e-01	8.87e-01	protein_coding
ENSG00000127952	STYXL1	-4.42e-01	1.95e-01	protein_coding
ENSG00000167971	CASKIN1	-2.37e-03	9.99e-01	protein_coding
ENSG00000100811	YY1	 1.92e-03	9.98e-01	protein_coding
ENSG00000141696	P3H4	 1.78e-01	7.69e-01	protein_coding
ENSG00000178078	STAP2	-2.41e-01	8.50e-01	protein_coding
ENSG00000104976	SNAPC2	-1.57e-01	8.64e-01	protein_coding
ENSG00000165804	ZNF219	-3.16e-02	9.78e-01	protein_coding
ENSG00000160703	NLRX1	 6.10e-02	9.71e-01	protein_coding
ENSG00000179195	ZNF664	 1.44e-01	9.29e-01	protein_coding
ENSG00000065970	FOXJ2	 3.25e-03	9.97e-01	protein_coding
ENSG00000106348	IMPDH1	 5.46e-02	9.74e-01	protein_coding
ENSG00000255857	PXN-AS1	-3.48e-01	5.08e-01	lncRNA
ENSG00000131263	RLIM	-2.33e-02	9.92e-01	protein_coding
ENSG00000155629	PIK3AP1	 2.31e-01	8.01e-01	protein_coding
ENSG00000124145	SDC4	-2.79e-01	6.61e-02	protein_coding
ENSG00000113742	CPEB4	 2.33e-01	8.68e-01	protein_coding
ENSG00000162733	DDR2	 5.72e-02	9.72e-01	protein_coding
ENSG00000165801	ARHGEF40	 2.21e-01	5.76e-01	protein_coding
ENSG00000178605	GTPBP6	 1.41e-01	9.36e-01	protein_coding
ENSG00000132196	HSD17B7	 6.33e-02	9.78e-01	protein_coding
ENSG00000198393	ZNF26	 4.23e-01	5.40e-01	protein_coding
ENSG00000170390	DCLK2	 1.89e-01	8.52e-01	protein_coding
ENSG00000174501	ANKRD36C	 1.55e+00	7.37e-08	protein_coding
ENSG00000198198	SZT2	 4.33e-01	1.62e-01	protein_coding
ENSG00000128655	PDE11A	 8.84e-03	9.96e-01	protein_coding
ENSG00000184709	LRRC26	-3.11e-01	3.01e-01	protein_coding
ENSG00000136636	KCTD3	-2.22e-02	9.91e-01	protein_coding
ENSG00000122644	ARL4A	-1.98e-01	8.57e-01	protein_coding
ENSG00000085982	USP40	 7.75e-02	9.72e-01	protein_coding
ENSG00000114503	NCBP2	 1.63e-01	9.05e-01	protein_coding
ENSG00000168538	TRAPPC11	 8.29e-01	3.08e-02	protein_coding
ENSG00000009307	CSDE1	 1.44e-01	9.41e-01	protein_coding
ENSG00000140995	DEF8	-3.39e-01	7.14e-01	protein_coding
ENSG00000160193	WDR4	-1.33e-02	9.93e-01	protein_coding
ENSG00000115461	IGFBP5	-4.61e-01	5.25e-01	protein_coding
ENSG00000156384	SFR1	-2.04e-01	8.55e-01	protein_coding
ENSG00000013563	DNASE1L1	-5.44e-02	9.71e-01	protein_coding
ENSG00000111696	NT5DC3	 2.85e-01	7.16e-01	protein_coding
ENSG00000178053	MLF1	 8.86e-02	9.67e-01	protein_coding
ENSG00000196954	CASP4	-7.27e-02	9.71e-01	protein_coding
ENSG00000139133	ALG10	 1.27e-01	9.29e-01	protein_coding
ENSG00000155636	RBM45	 9.08e-01	2.25e-03	protein_coding
ENSG00000198015	MRPL42	-2.78e-01	7.21e-01	protein_coding
ENSG00000204954	C12orf73	-1.79e-01	8.45e-01	protein_coding
ENSG00000083168	KAT6A	 1.66e-01	8.75e-01	protein_coding
ENSG00000089159	PXN	 2.09e-02	9.88e-01	protein_coding
ENSG00000147403	RPL10	-6.85e-01	1.03e-02	protein_coding
ENSG00000143772	ITPKB	 1.25e-01	9.48e-01	protein_coding
ENSG00000163344	PMVK	-2.67e-01	5.99e-01	protein_coding
ENSG00000122729	ACO1	 2.75e-03	9.97e-01	protein_coding
ENSG00000166598	HSP90B1	 2.94e-02	9.90e-01	protein_coding
ENSG00000124357	NAGK	-2.03e-01	7.25e-01	protein_coding
ENSG00000112773	TENT5A	-1.36e-01	9.43e-01	protein_coding
ENSG00000231584	FAHD2CP	-2.11e-01	7.35e-01	transcribed_unprocessed_pseudogene
ENSG00000067836	ROGDI	-1.02e-01	9.54e-01	protein_coding
ENSG00000167613	LAIR1	-5.59e-03	9.97e-01	protein_coding
ENSG00000178922	HYI	-2.11e-01	8.82e-01	protein_coding
ENSG00000244274	DBNDD2	-4.51e-01	9.47e-02	protein_coding
ENSG00000197429	IPP	-1.68e-01	9.03e-01	protein_coding
ENSG00000149260	CAPN5	 3.35e-01	5.52e-01	protein_coding
ENSG00000163346	PBXIP1	 2.91e-01	6.18e-01	protein_coding
ENSG00000159592	GPBP1L1	-2.79e-01	3.75e-01	protein_coding
ENSG00000109971	HSPA8	-3.14e-02	9.90e-01	protein_coding
ENSG00000122861	PLAU	-2.65e-01	5.10e-01	protein_coding
ENSG00000254806	SYS1-DBNDD2	 2.09e-01	8.97e-01	protein_coding
ENSG00000143801	PSEN2	 2.71e-01	5.63e-01	protein_coding
ENSG00000280195	AC245140.2	 9.28e-02	9.69e-01	lncRNA
ENSG00000140326	CDAN1	 2.69e-01	6.20e-01	protein_coding
ENSG00000163794	UCN	 1.38e-01	9.29e-01	protein_coding
ENSG00000159596	TMEM69	-1.99e-01	7.40e-01	protein_coding
ENSG00000204070	SYS1	 8.34e-02	9.59e-01	protein_coding
ENSG00000138100	TRIM54	 7.78e-02	9.74e-01	protein_coding
ENSG00000272556	GTF2IP13	 1.67e-01	9.29e-01	transcribed_unprocessed_pseudogene
ENSG00000223959	AFG3L1P	 4.13e-01	4.06e-01	transcribed_unitary_pseudogene
ENSG00000173085	COQ2	-1.54e-01	9.08e-01	protein_coding
ENSG00000249806	AC139720.1	-4.99e-01	3.40e-01	lncRNA
ENSG00000089876	DHX32	-1.63e-01	8.53e-01	protein_coding
ENSG00000134531	EMP1	 8.62e-02	9.70e-01	protein_coding
ENSG00000143375	CGN	 4.56e-01	4.52e-01	protein_coding
ENSG00000153827	TRIP12	 1.91e-01	8.11e-01	protein_coding
ENSG00000003509	NDUFAF7	 2.37e-01	7.00e-01	protein_coding
ENSG00000231064	AC234582.1	 7.99e-03	9.96e-01	lncRNA
ENSG00000138780	GSTCD	 4.07e-01	4.56e-01	protein_coding
ENSG00000175061	SNHG29	-6.07e-01	8.39e-06	lncRNA
ENSG00000140416	TPM1	 3.58e-02	9.71e-01	protein_coding
ENSG00000138821	SLC39A8	-7.81e-02	9.67e-01	protein_coding
ENSG00000260063	AL512408.1	 1.02e-01	9.69e-01	lncRNA
ENSG00000239779	WBP1	-3.14e-01	4.38e-01	protein_coding
ENSG00000160766	GBAP1	-5.00e-02	9.73e-01	transcribed_unprocessed_pseudogene
ENSG00000178974	FBXO34	 4.97e-02	9.79e-01	protein_coding
ENSG00000152223	EPG5	-1.75e-01	8.99e-01	protein_coding
ENSG00000029363	BCLAF1	 4.82e-01	3.98e-01	protein_coding
ENSG00000163214	DHX57	 2.97e-02	9.90e-01	protein_coding
ENSG00000153832	FBXO36	 1.09e-01	9.65e-01	protein_coding
ENSG00000181350	LRRC75A	 1.96e-01	8.81e-01	protein_coding
ENSG00000107949	BCCIP	-8.82e-02	9.66e-01	protein_coding
ENSG00000143228	NUF2	 3.59e-01	6.69e-01	protein_coding
ENSG00000236263	AC234582.2	-2.34e-02	9.92e-01	lncRNA
ENSG00000169231	THBS3	 8.23e-02	9.40e-01	protein_coding
ENSG00000177946	CENPBD1	-3.48e-02	9.80e-01	transcribed_unitary_pseudogene
ENSG00000118707	TGIF2	 6.35e-02	9.54e-01	protein_coding
ENSG00000115274	INO80B	-3.94e-01	2.42e-02	protein_coding
ENSG00000168743	NPNT	-2.43e-01	8.66e-01	protein_coding
ENSG00000138696	BMPR1B	-5.83e-02	9.76e-01	protein_coding
ENSG00000271380	AL451085.2	-1.87e-01	8.50e-01	lncRNA
ENSG00000259498	TPM1-AS	 7.43e-01	1.65e-01	lncRNA
ENSG00000255153	TOLLIP-AS1	-4.40e-01	2.36e-01	lncRNA
ENSG00000115825	PRKD3	-1.89e-01	8.19e-01	protein_coding
ENSG00000163348	PYGO2	-8.72e-02	8.88e-01	protein_coding
ENSG00000101084	RAB5IF	-3.68e-01	5.77e-01	protein_coding
ENSG00000100938	GMPR2	 1.47e-02	9.90e-01	protein_coding
ENSG00000122557	HERPUD2	 9.42e-02	9.41e-01	protein_coding
ENSG00000116035	VAX2	-1.09e-01	9.61e-01	protein_coding
ENSG00000243749	TMEM35B	-4.60e-01	4.88e-01	protein_coding
ENSG00000254290	AC124067.4	-1.38e-01	9.39e-01	lncRNA
ENSG00000271122	AC018647.2	 1.65e-01	9.17e-01	lncRNA
ENSG00000135390	ATP5MC2	-3.59e-01	5.69e-01	protein_coding
ENSG00000163867	ZMYM6	 2.08e-02	9.92e-01	protein_coding
ENSG00000144043	TEX261	 7.26e-02	9.67e-01	protein_coding
ENSG00000131844	MCCC2	-1.52e-01	6.75e-01	protein_coding
ENSG00000148832	PAOX	-2.36e-01	8.34e-01	protein_coding
ENSG00000120942	UBIAD1	-4.17e-02	9.76e-01	protein_coding
ENSG00000066827	ZFAT	 1.81e-01	7.49e-01	protein_coding
ENSG00000141756	FKBP10	 2.01e-02	9.88e-01	protein_coding
ENSG00000082146	STRADB	-3.12e-01	6.45e-01	protein_coding
ENSG00000214193	SH3D21	 2.48e-01	8.59e-01	protein_coding
ENSG00000154978	VOPP1	-3.68e-02	9.87e-01	protein_coding
ENSG00000106355	LSM5	-6.17e-01	2.23e-01	protein_coding
ENSG00000135899	SP110	 8.91e-02	9.66e-01	protein_coding
ENSG00000117713	ARID1A	-3.58e-02	9.88e-01	protein_coding
ENSG00000142694	EVA1B	-2.96e-01	8.00e-01	protein_coding
ENSG00000165637	VDAC2	-7.97e-02	9.37e-01	protein_coding
ENSG00000173171	MTX1	-3.15e-01	6.23e-01	protein_coding
ENSG00000105866	SP4	 1.03e+00	2.29e-02	protein_coding
ENSG00000174804	FZD4	 8.99e-02	9.54e-01	protein_coding
ENSG00000150687	PRSS23	-2.03e-02	9.91e-01	protein_coding
ENSG00000148824	MTG1	-1.45e-01	8.88e-01	protein_coding
ENSG00000126775	ATG14	-1.33e-02	9.93e-01	protein_coding
ENSG00000136807	CDK9	 2.68e-02	9.88e-01	protein_coding
ENSG00000255624	AC073585.1	 8.17e-02	9.73e-01	transcribed_processed_pseudogene
ENSG00000186654	PRR5	 1.91e-01	8.74e-01	protein_coding
ENSG00000258472	AC005726.1	-5.68e-02	9.82e-01	protein_coding
ENSG00000213185	FAM24B	-3.18e-01	7.05e-01	protein_coding
ENSG00000076382	SPAG5	 2.16e-01	6.53e-01	protein_coding
ENSG00000229214	LINC00242	 1.25e-01	9.52e-01	lncRNA
ENSG00000248712	CCDC153	-3.87e-01	6.37e-01	protein_coding
ENSG00000118816	CCNI	-1.17e-01	9.07e-01	protein_coding
ENSG00000100580	TMED8	-6.34e-02	9.77e-01	protein_coding
ENSG00000263956	NBPF11	 3.79e-01	6.73e-01	protein_coding
ENSG00000146701	MDH2	-1.41e-01	7.81e-01	protein_coding
ENSG00000171067	C11orf24	-3.32e-01	5.62e-01	protein_coding
ENSG00000270170	NCBP2-AS2	-4.23e-01	2.37e-01	protein_coding
ENSG00000115993	TRAK2	 8.79e-02	9.71e-01	protein_coding
ENSG00000119227	PIGZ	-1.74e-01	9.24e-01	protein_coding
ENSG00000055609	KMT2C	-1.60e-03	9.99e-01	protein_coding
ENSG00000163655	GMPS	-8.31e-02	9.59e-01	protein_coding
ENSG00000145901	TNIP1	 1.59e-01	7.96e-01	protein_coding
ENSG00000173992	CCS	-3.54e-01	8.83e-02	protein_coding
ENSG00000110711	AIP	-3.30e-01	3.04e-01	protein_coding
ENSG00000167380	ZNF226	-7.62e-01	3.19e-02	protein_coding
ENSG00000138785	INTS12	 2.76e-01	7.40e-01	protein_coding
ENSG00000166783	MARF1	 3.04e-01	7.76e-01	protein_coding
ENSG00000150961	SEC24D	 1.91e-03	9.99e-01	protein_coding
ENSG00000074582	BCS1L	-4.75e-02	9.84e-01	protein_coding
ENSG00000228613	AC141930.1	 6.10e-01	2.23e-01	lncRNA
ENSG00000156968	MPV17L	-1.18e-02	9.93e-01	protein_coding
ENSG00000261455	LINC01003	-6.54e-02	9.67e-01	lncRNA
ENSG00000196584	XRCC2	 4.72e-01	3.95e-01	protein_coding
ENSG00000117139	KDM5B	 7.58e-03	9.95e-01	protein_coding
ENSG00000149115	TNKS1BP1	 1.49e-01	8.01e-01	protein_coding
ENSG00000125995	ROMO1	-1.18e+00	3.15e-06	protein_coding
ENSG00000161021	MAML1	 1.50e-01	8.37e-01	protein_coding
ENSG00000166780	C16orf45	 1.31e-01	8.69e-01	protein_coding
ENSG00000109103	UNC119	 5.18e-02	9.70e-01	protein_coding
ENSG00000169372	CRADD	-2.84e-01	5.66e-01	protein_coding
ENSG00000119681	LTBP2	 1.48e-01	9.39e-01	protein_coding
ENSG00000113790	EHHADH	-1.82e-01	9.17e-01	protein_coding
ENSG00000149136	SSRP1	 2.50e-02	9.88e-01	protein_coding
ENSG00000214029	ZNF891	 1.62e-01	9.29e-01	protein_coding
ENSG00000068912	ERLEC1	-2.79e-02	9.90e-01	protein_coding
ENSG00000184205	TSPYL2	 1.01e-01	9.41e-01	protein_coding
ENSG00000185009	AP3M1	-1.85e-02	9.92e-01	protein_coding
ENSG00000163918	RFC4	 6.21e-02	9.67e-01	protein_coding
ENSG00000187555	USP7	 2.58e-01	8.12e-01	protein_coding
ENSG00000196387	ZNF140	-2.39e-01	8.67e-01	protein_coding
ENSG00000035403	VCL	 8.72e-02	9.59e-01	protein_coding
ENSG00000135111	TBX3	 2.01e-01	8.69e-01	protein_coding
ENSG00000171960	PPIH	-3.47e-01	6.24e-01	protein_coding
ENSG00000267559	AL158154.2	 5.97e-01	1.97e-01	lncRNA
ENSG00000007202	KIAA0100	 1.02e-01	9.29e-01	protein_coding
ENSG00000183779	ZNF703	-1.08e-01	9.50e-01	protein_coding
ENSG00000139372	TDG	 2.92e-01	7.20e-01	protein_coding
ENSG00000156976	EIF4A2	 4.36e-01	1.87e-01	protein_coding
ENSG00000228288	PCAT6	-5.32e-01	4.43e-01	lncRNA
ENSG00000144647	POMGNT2	-4.79e-02	9.81e-01	protein_coding
ENSG00000257923	CUX1	-7.18e-03	9.94e-01	protein_coding
ENSG00000214796	AC098934.1	-3.71e-01	4.89e-01	transcribed_unprocessed_pseudogene
ENSG00000234996	AC098934.2	-3.39e-01	6.08e-01	transcribed_processed_pseudogene
ENSG00000079156	OSBPL6	 2.80e-02	9.91e-01	protein_coding
ENSG00000227543	SPAG5-AS1	 4.61e-01	5.61e-01	lncRNA
ENSG00000196792	STRN3	 9.13e-02	9.69e-01	protein_coding
ENSG00000100592	DAAM1	-4.08e-02	9.88e-01	protein_coding
ENSG00000160691	SHC1	 2.62e-02	9.84e-01	protein_coding
ENSG00000126878	AIF1L	-4.88e-02	9.79e-01	protein_coding
ENSG00000163050	COQ8A	 1.67e-01	7.89e-01	protein_coding
ENSG00000120820	GLT8D2	-2.89e-01	5.89e-01	protein_coding
ENSG00000128641	MYO1B	 7.27e-01	3.13e-02	protein_coding
ENSG00000137955	RABGGTB	 5.42e-01	2.50e-01	protein_coding
ENSG00000147475	ERLIN2	 1.55e-01	8.71e-01	protein_coding
ENSG00000115239	ASB3	 2.65e-01	5.32e-01	protein_coding
ENSG00000223960	PRKRA-AS1	-5.98e-02	9.79e-01	lncRNA
ENSG00000089818	NECAP1	-2.56e-01	6.81e-01	protein_coding
ENSG00000100478	AP4S1	-1.10e-01	9.57e-01	protein_coding
ENSG00000109991	P2RX3	-3.61e-01	5.93e-01	protein_coding
ENSG00000204624	DISP3	 1.63e-01	9.26e-01	protein_coding
ENSG00000124224	PPP4R1L	 1.12e-01	9.59e-01	transcribed_unprocessed_pseudogene
ENSG00000074696	HACD3	-5.25e-03	9.96e-01	protein_coding
ENSG00000115568	ZNF142	-1.70e-02	9.92e-01	protein_coding
ENSG00000167524	RSKR	 2.04e-01	8.76e-01	protein_coding
ENSG00000160194	NDUFV3	-1.05e-01	8.79e-01	protein_coding
ENSG00000101003	GINS1	-2.15e-01	7.42e-01	protein_coding
ENSG00000177303	CASKIN2	 3.27e-01	2.48e-01	protein_coding
ENSG00000150867	PIP4K2A	 3.03e-01	6.89e-01	protein_coding
ENSG00000109794	FAM149A	 3.31e-01	6.63e-01	protein_coding
ENSG00000181610	MRPS23	-4.67e-01	4.93e-01	protein_coding
ENSG00000089163	SIRT4	-1.81e-01	9.05e-01	protein_coding
ENSG00000146678	IGFBP1	-3.16e-01	6.64e-01	protein_coding
ENSG00000180228	PRKRA	-9.45e-02	9.35e-01	protein_coding
ENSG00000198912	C1orf174	-9.93e-02	9.50e-01	protein_coding
ENSG00000170854	RIOX2	 3.52e-02	9.88e-01	protein_coding
ENSG00000077235	GTF3C1	 2.82e-01	2.38e-01	protein_coding
ENSG00000177728	TMEM94	 2.37e-01	7.50e-01	protein_coding
ENSG00000246763	RGMB-AS1	-8.24e-02	9.67e-01	lncRNA
ENSG00000174136	RGMB	 1.23e-02	9.93e-01	protein_coding
ENSG00000117054	ACADM	 1.54e-01	9.33e-01	protein_coding
ENSG00000164951	PDP1	 1.05e-01	9.63e-01	protein_coding
ENSG00000131848	ZSCAN5A	 2.56e-01	7.45e-01	protein_coding
ENSG00000213199	ASIC3	 8.57e-02	9.71e-01	protein_coding
ENSG00000133627	ACTR3B	-1.21e-01	8.64e-01	protein_coding
ENSG00000090612	ZNF268	 1.08e-01	9.67e-01	protein_coding
ENSG00000114646	CSPG5	 5.60e-02	9.71e-01	protein_coding
ENSG00000111727	HCFC2	 5.69e-01	3.03e-01	protein_coding
ENSG00000111667	USP5	 1.35e-01	9.24e-01	protein_coding
ENSG00000120029	ARMH3	 1.58e-01	7.96e-01	protein_coding
ENSG00000163565	IFI16	 7.04e-02	9.79e-01	protein_coding
ENSG00000197150	ABCB8	 7.62e-02	9.67e-01	protein_coding
ENSG00000120837	NFYB	 1.15e-01	9.43e-01	protein_coding
ENSG00000228109	MELTF-AS1	-2.14e-01	8.68e-01	lncRNA
ENSG00000107745	MICU1	-3.93e-02	9.79e-01	protein_coding
ENSG00000163975	MELTF	 1.46e-01	8.87e-01	protein_coding
ENSG00000185129	PURA	 9.78e-03	9.93e-01	protein_coding
ENSG00000003137	CYP26B1	-9.34e-02	9.57e-01	protein_coding
ENSG00000108256	NUFIP2	 7.52e-02	9.77e-01	protein_coding
ENSG00000117620	SLC35A3	 5.96e-01	2.78e-01	protein_coding
ENSG00000009780	FAM76A	 9.76e-02	9.66e-01	protein_coding
ENSG00000196233	LCOR	 3.33e-01	7.28e-01	protein_coding
ENSG00000075391	RASAL2	 2.68e-01	7.53e-01	protein_coding
ENSG00000165669	FAM204A	 2.38e-01	8.46e-01	protein_coding
ENSG00000224687	RASAL2-AS1	 1.80e-01	9.23e-01	lncRNA
ENSG00000173320	STOX2	-1.45e-01	9.40e-01	protein_coding
ENSG00000122194	PLG	 3.37e-02	9.90e-01	protein_coding
ENSG00000163482	STK36	 3.65e-01	2.37e-01	protein_coding
ENSG00000227051	C14orf132	-4.28e-01	2.44e-01	protein_coding
ENSG00000123485	HJURP	 9.89e-02	9.67e-01	protein_coding
ENSG00000130021	PUDP	-1.67e-01	7.51e-01	protein_coding
ENSG00000140795	MYLK3	 2.17e-02	9.90e-01	protein_coding
ENSG00000130669	PAK4	 1.63e-01	7.21e-01	protein_coding
ENSG00000162337	LRP5	 9.03e-02	8.89e-01	protein_coding
ENSG00000109107	ALDOC	-2.22e-01	6.46e-01	protein_coding
ENSG00000156876	SASS6	 2.30e-01	8.67e-01	protein_coding
ENSG00000092978	GPATCH2	 5.05e-01	3.01e-01	protein_coding
ENSG00000258691	AL355102.2	 1.87e-02	9.93e-01	protein_coding
